@RELATION 'KDDCup99, without duplicates, with normalization, categorical attributes removed'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'att28' real
@ATTRIBUTE 'att29' real
@ATTRIBUTE 'att30' real
@ATTRIBUTE 'att31' real
@ATTRIBUTE 'att32' real
@ATTRIBUTE 'att33' real
@ATTRIBUTE 'att34' real
@ATTRIBUTE 'att35' real
@ATTRIBUTE 'att36' real
@ATTRIBUTE 'att37' real
@ATTRIBUTE 'att38' real
@ATTRIBUTE 'att39' real
@ATTRIBUTE 'att40' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'no','yes'}

@DATA
0.0,0.0,0.0,0.0,3.8622508371388955E-5,7.149475349589165E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.033268101761252444,0.0,0.0,0.0,0.0,1.0,0.0,0.24,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.0,'no'
0.0,0.0,0.0,0.0,3.8781448735057224E-5,9.974671253862302E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03913894324853229,0.05283757338551859,0.0,0.0,0.0,0.0,1.0,0.0,0.19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1889.0,'no'
0.0,0.0,0.0,0.0,3.576158182536014E-5,6.447981128460121E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.07240704500978473,0.0,0.0,0.0,0.0,1.0,0.0,0.22,0.5137254901960784,1.0,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,1890.0,'no'
0.0,0.0,0.0,0.0,5.0860916373845537E-5,3.1634506519956357E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019569471624266144,0.09197651663405088,0.0,0.0,0.0,0.0,1.0,0.0,0.17,0.09411764705882353,0.9921568627450981,1.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,1891.0,'no'
0.0,0.0,0.0,0.0,4.625164582746579E-5,9.378881641396538E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005870841487279843,0.005870841487279843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011764705882352941,1.0,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0,1892.0,'no'
0.0,0.0,0.0,0.0,5.5470186920225286E-5,4.651002781184349E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.025440313111545987,0.0,0.0,0.0,0.0,1.0,0.0,0.31,0.13333333333333333,1.0,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,1893.0,'no'
0.0,0.0,0.0,0.0,4.386754037244178E-5,0.0017304805389166892,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.011741682974559686,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5333333333333333,1.0,1.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,1894.0,'no'
0.0,0.0,0.0,0.0,4.005297164440336E-5,5.438982591219714E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.03131115459882583,0.0,0.0,0.0,0.0,1.0,0.0,0.19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,'no'
0.0,0.0,0.0,0.0,3.8463568007720686E-5,1.0532022826814145E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500978473581213,0.050880626223091974,0.0,0.0,0.0,0.0,1.0,0.0,0.12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1896.0,'no'
0.0,0.0,0.0,0.0,3.2741714915663064E-5,3.2480143389262603E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005870841487279843,0.005870841487279843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.0,'no'
0.0,0.0,0.0,0.0,3.2582774551994795E-5,1.1838916170287434E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023483365949119372,0.023483365949119372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898.0,'no'
0.0,0.0,0.0,0.0,3.2264893824658265E-5,6.169305341984199E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.043052837573385516,0.0,0.0,0.0,0.0,1.0,0.0,0.09,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.0,'no'
0.0,0.0,0.0,0.0,4.8794691646158065E-5,6.19236816569255E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005870841487279843,0.060665362035225046,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.3607843137254902,0.36,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,'no'
0.0,0.0,0.0,0.0,3.4331118552345736E-5,0.0017702639098135966,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06653620352250489,0.08023483365949119,0.0,0.0,0.0,0.0,1.0,0.0,0.07,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.0,'no'
0.0,0.0,0.0,0.0,3.290065527933133E-5,0.0016001755849644995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007827788649706457,0.007827788649706457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07450980392156863,0.7019607843137254,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,1903.0,'no'
0.0,0.0,0.3411629487727108,0.0,0.002104211474604191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005870841487279843,0.005870841487279843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21568627450980393,0.050980392156862744,0.24,0.07,0.24,0.0,0.0,0.0,0.0,0.0,1905.0,'no'
0.0,0.0,0.3411629487727108,0.0,9.37748145642777E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025440313111545987,0.025440313111545987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2549019607843137,0.09019607843137255,0.35,0.06,0.35,0.0,0.0,0.0,0.0,0.0,1906.0,'no'
0.0,0.0,0.0,0.0,2.6066219641595836E-5,1.1473754794905192E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.007827788649706457,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.07450980392156863,1.0,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,1907.0,'no'
0.0,0.0,0.0,0.0,3.6556283643701476E-5,3.3095152021485325E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.0,'no'
0.0,0.0,0.0,0.0,4.196025600842257E-5,0.0018292663004674642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009784735812133072,0.01761252446183953,0.0,0.0,0.0,0.0,1.0,0.0,0.22,0.1568627450980392,0.9921568627450981,1.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0,1911.0,'no'
0.0,0.0,0.0,0.0,4.990727419183593E-5,0.0015131134254654703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025440313111545987,0.03522504892367906,0.0,0.0,0.0,0.0,1.0,0.0,0.17,0.18823529411764706,0.9921568627450981,1.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,1912.0,'no'
0.0,0.0,0.0,0.0,4.005297164440336E-5,1.0570460866328065E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03529411764705882,1.0,1.0,0.0,0.11,0.01,0.0,0.0,0.0,0.0,1913.0,'no'
0.0,0.0,0.0,0.0,5.00662145555042E-5,4.016775129204665E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009784735812133072,0.009784735812133072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1914.0,'no'
0.0,0.0,0.0,0.0,4.9271512737162864E-5,5.477420630733634E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021526418786692758,0.029354207436399216,0.0,0.0,0.0,0.0,1.0,0.0,0.13,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1915.0,'no'
0.0,0.0,0.0,0.0,3.607946255269668E-5,5.275620923285553E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005870841487279843,0.046966731898238745,0.0,0.0,0.0,0.0,1.0,0.0,0.17,0.14901960784313725,1.0,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,1916.0,'no'
0.0,0.0,0.0,0.0,3.607946255269668E-5,3.5632062629404064E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761252446183953,0.06653620352250489,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0.7411764705882353,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1917.0,'no'
0.0,0.0,0.0,0.0,3.576158182536014E-5,3.9264457363469524E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.003913894324853229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1918.0,'no'
0.0,0.0,0.0,0.0,3.6238402916364946E-5,2.7906016687106094E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021526418786692758,0.021526418786692758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1919.0,'no'
0.0,0.0,0.0,0.0,3.6874164371038014E-5,0.0019841715997085626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0410958904109589,0.0,0.0,0.0,0.0,1.0,0.0,0.14,0.5294117647058824,1.0,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,1920.0,'no'
0.0,0.0,0.0,0.0,3.544370109802361E-5,4.2762318959236266E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.005870841487279843,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.00784313725490196,1.0,1.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0,1921.0,'no'
0.0,0.0,0.0,0.0,2.4635756368581432E-5,0.005644433912421617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005870841487279843,0.005870841487279843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16862745098039217,1.0,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1922.0,'no'
0.0,0.0,0.0,0.0,3.321853600666787E-5,3.824584931635064E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011741682974559686,0.011741682974559686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12941176470588237,0.7019607843137254,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,1923.0,'no'
0.0,0.0,0.0,0.0,5.2768200737864746E-5,4.797067331337246E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.011741682974559686,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1924.0,'no'
0.0,0.0,0.0,0.0,5.356290255620608E-5,0.0013203466573031603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021526418786692758,0.03131115459882583,0.0,0.0,0.0,0.0,1.0,0.0,0.12,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1925.0,'no'
0.0,0.0,0.0,0.0,3.385429746134094E-5,9.601822270577276E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00392156862745098,1.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,1926.0,'no'
0.0,0.0,0.0,0.0,3.385429746134094E-5,9.144409600361625E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019569471624266144,0.019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0392156862745098,1.0,1.0,0.0,0.1,0.07,0.0,0.0,0.0,0.0,1927.0,'no'
0.0,0.0,0.0,0.0,3.8145687280384156E-5,5.0546021960805116E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005870841487279843,0.009784735812133072,0.0,0.0,0.0,0.0,1.0,0.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.0,'no'
0.0,0.0,0.0,0.0,3.512582037068707E-5,9.72482399702182E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0273972602739726,0.0,0.0,0.0,0.0,1.0,0.0,0.36,0.06666666666666667,1.0,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,1929.0,'no'
0.0,0.0,0.0,0.0,4.0370852371739896E-5,8.706215949902934E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033268101761252444,0.046966731898238745,0.0,0.0,0.0,0.0,1.0,0.0,0.21,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.0,'no'
0.0,0.0,0.0,0.0,3.973509091706683E-5,5.592734749275395E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046966731898238745,0.06457925636007827,0.0,0.0,0.0,0.0,1.0,0.0,0.15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.0,'no'
0.0,0.484581722063957,0.25557823133283913,0.0,4.927151273716286E-6,5.957896124657637E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005870841487279843,0.021526418786692758,0.0,0.0,0.0,0.0,1.0,0.0,0.18,1.0,0.8784313725490196,0.88,0.02,0.01,0.0,0.0,0.0,0.0,0.0,1932.0,'no'
0.0,0.0,0.0,0.0,3.528476073435534E-5,1.6701328168798344E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.0,'no'
0.0,0.0,0.0,0.0,3.6397343280033215E-5,3.632394734065463E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033268101761252444,0.033268101761252444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934.0,'no'
0.0,0.0,0.0,0.0,3.560264146169188E-5,0.003760009025251678,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009784735812133072,0.009784735812133072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.0,'no'
0.0,0.0,0.0,0.0,3.528476073435534E-5,0.0013326468299476148,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,'no'
0.0,0.0,0.0,0.0,3.544370109802361E-5,0.0029255191874044697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500978473581213,0.046966731898238745,0.0,0.0,0.0,0.0,1.0,0.0,0.08,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.0,'no'
0.0,0.0,0.0,0.0,3.592052218902841E-5,3.372937967346501E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.015655577299412915,0.0,0.0,0.0,0.0,1.0,0.0,0.38,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938.0,'no'
0.0,0.0,0.0,0.0,3.544370109802361E-5,5.554296709761475E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021526418786692758,0.03522504892367906,0.0,0.0,0.0,0.0,1.0,0.0,0.22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.0,'no'
0.0,0.0,0.0,0.0,3.6238402916364946E-5,2.6925846679501126E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03718199608610567,0.0547945205479452,0.0,0.0,0.0,0.0,1.0,0.0,0.18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.0,'no'
0.0,0.0,0.0,0.0,4.0529792735408165E-5,0.0019768683722009178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011741682974559686,0.011741682974559686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023529411764705882,0.9882352941176471,1.0,0.0,0.17,0.05,0.0,0.0,0.0,0.0,1942.0,'no'
0.0,0.0,0.0,0.0,3.2582774551994795E-5,2.6906627659744166E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015655577299412915,0.015655577299412915,0.12,0.12,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,'no'
0.0,0.0,0.0,0.0,3.2582774551994795E-5,6.553685737123401E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03522504892367906,0.03522504892367906,0.06,0.06,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,'no'
0.0,0.0,0.0,0.0,5.642382910223489E-5,2.617630490897968E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.0547945205479452,0.0,0.04,0.0,0.0,1.0,0.0,0.11,0.19607843137254902,0.9921568627450981,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1945.0,'no'
0.0,0.0,0.0,0.0,3.131125164264866E-5,2.581114353359744E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05675146771037182,0.07436399217221135,0.03,0.03,0.0,0.0,1.0,0.0,0.11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.0,'no'
0.0,0.0,0.0,0.0,3.4331118552345736E-5,0.0014076010069997591,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07436399217221135,0.09393346379647749,0.03,0.02,0.0,0.0,1.0,0.0,0.08,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.0,'no'
0.0,0.0,0.0,0.0,3.2582774551994795E-5,0.0018188880297987057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007827788649706457,0.009784735812133072,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.12549019607843137,1.0,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,1948.0,'no'
0.0,0.0,0.0,0.0,3.194701309732173E-5,6.841971033477803E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.029354207436399216,0.0,0.0,0.0,0.0,1.0,0.0,0.13,0.16470588235294117,1.0,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1949.0,'no'
0.0,0.0,0.0,0.0,3.369535709767267E-5,0.0018521369339782468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046966731898238745,0.04892367906066536,0.0,0.0,0.0,0.0,1.0,0.0,0.08,0.20392156862745098,1.0,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1950.0,'no'
0.0,0.0,0.0,0.0,3.719204509837455E-5,0.001034175453122024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015655577299412915,0.0684931506849315,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.9137254901960784,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1951.0,'no'
0.0,0.0,0.0,0.0,3.4648999279682273E-5,9.878576155077502E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011741682974559686,0.015655577299412915,0.0,0.0,0.0,0.0,1.0,0.0,0.38,0.3215686274509804,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1953.0,'no'
0.0,0.0,0.0,0.0,3.592052218902841E-5,2.875165355641234E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.003913894324853229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011764705882352941,0.9882352941176471,1.0,0.0,0.33,0.06,0.0,0.0,0.0,0.0,1954.0,'no'
0.0,0.0,0.0,0.0,3.512582037068707E-5,0.0016860846032781113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023483365949119372,0.023483365949119372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.050980392156862744,0.9882352941176471,1.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,1955.0,'no'
0.0,0.0,0.0,0.0,3.6556283643701476E-5,2.3562518222033108E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.043052837573385516,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.00392156862745098,1.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,1956.0,'no'
0.0,0.0,0.0,0.0,3.989403128073509E-5,7.245570448373965E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005870841487279843,0.06262230919765166,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0.39215686274509803,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1957.0,'no'
0.0,0.0,0.0,0.0,3.560264146169188E-5,5.8233629863589165E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007827788649706457,0.007827788649706457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4117647058823529,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1958.0,'no'
0.0,0.0,0.0,0.0,3.560264146169188E-5,1.1089374399765989E-4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023483365949119372,0.0273972602739726,0.0,0.0,0.0,0.0,1.0,0.0,0.14,0.44313725490196076,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1959.0,'no'
0.0,0.0,0.0,0.0,3.2264893824658265E-5,6.34227651979684E-5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21568627450980393,1.0,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1960.0,'no'
